date_start,date_end,n_test,target,model,acc,auc,f1,coin
2024-03-28 00:00:00+00:00,2024-04-26 00:00:00+00:00,30,target_direction,GBM_ordinal,0.4,0.5138888888888888,0.35714285714285715,ADA
2024-03-28 00:00:00+00:00,2024-04-26 00:00:00+00:00,30,target_direction,MLP_ordinal,0.4,0.39351851851851855,0.3076923076923077,ADA
2024-04-27 00:00:00+00:00,2024-05-26 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.4666666666666667,0.5167464114832536,0.42857142857142855,ADA
2024-04-27 00:00:00+00:00,2024-05-26 00:00:00+00:00,30,target_direction,RF_ordinal,0.6,0.6172248803827751,0.5714285714285714,ADA
2024-04-27 00:00:00+00:00,2024-05-26 00:00:00+00:00,30,target_direction,GBM_ordinal,0.3333333333333333,0.423444976076555,0.4444444444444444,ADA
2024-04-27 00:00:00+00:00,2024-05-26 00:00:00+00:00,30,target_direction,MLP_ordinal,0.6666666666666666,0.7129186602870814,0.5833333333333334,ADA
2024-05-27 00:00:00+00:00,2024-06-25 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.5333333333333333,0.4976076555023924,0.4166666666666667,ADA
2024-05-27 00:00:00+00:00,2024-06-25 00:00:00+00:00,30,target_direction,RF_ordinal,0.5333333333333333,0.4688995215311005,0.3,ADA
2024-05-27 00:00:00+00:00,2024-06-25 00:00:00+00:00,30,target_direction,GBM_ordinal,0.4666666666666667,0.5215311004784688,0.38461538461538464,ADA
2024-05-27 00:00:00+00:00,2024-06-25 00:00:00+00:00,30,target_direction,MLP_ordinal,0.43333333333333335,0.36363636363636365,0.2608695652173913,ADA
2024-06-26 00:00:00+00:00,2024-07-25 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.5,0.40444444444444444,0.4,ADA
2024-06-26 00:00:00+00:00,2024-07-25 00:00:00+00:00,30,target_direction,RF_ordinal,0.6,0.5688888888888889,0.45454545454545453,ADA
2024-06-26 00:00:00+00:00,2024-07-25 00:00:00+00:00,30,target_direction,GBM_ordinal,0.5333333333333333,0.6133333333333333,0.3,ADA
2024-06-26 00:00:00+00:00,2024-07-25 00:00:00+00:00,30,target_direction,MLP_ordinal,0.7,0.6711111111111111,0.6666666666666666,ADA
2024-07-26 00:00:00+00:00,2024-08-24 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.4666666666666667,0.4933333333333333,0.4666666666666667,ADA
2024-07-26 00:00:00+00:00,2024-08-24 00:00:00+00:00,30,target_direction,RF_ordinal,0.4666666666666667,0.48,0.38461538461538464,ADA
